Profile 1;Profile 1;Profile 2;Profile 2;Profile 3;Profile 3;Profile 4;Profile 4;Profile 5;Profile 5;Profile 6;Profile 6;Profile 7;Profile 7;Profile 8;Profile 8;Profile 9;Profile 9;Profile 10;Profile 10;Profile 11;Profile 11;
x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;
[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];
5.9271962e-08;3.6547891e-07;5.9297442e-08;3.8425323e-07;5.9246036e-08;3.8479049e-07;5.9163903e-08;4.0756976e-07;5.9150624e-08;4.0022277e-07;5.9166255e-08;4.0803966e-07;5.9151825e-08;3.8454006e-07;5.9236072e-08;4.0624332e-07;5.916749e-08;4.0879208e-07;5.9195574e-08;4.1276774e-07;5.9281175e-08;4.011277e-07;
6.5857736e-08;3.6828507e-07;6.5886047e-08;3.8722059e-07;6.5828929e-08;3.8440743e-07;6.5737671e-08;4.0836614e-07;6.5722915e-08;4.0358695e-07;6.5740283e-08;4.0835152e-07;6.572425e-08;3.8734452e-07;6.5817857e-08;4.0916993e-07;6.5741656e-08;4.1220919e-07;6.577286e-08;4.1300787e-07;6.5867972e-08;3.9753222e-07;
7.2443509e-08;3.7105274e-07;7.2474652e-08;3.9106067e-07;7.2411822e-08;3.8508277e-07;7.2311438e-08;4.0810392e-07;7.2295207e-08;4.0735786e-07;7.2314312e-08;4.0710399e-07;7.2296675e-08;3.9059744e-07;7.2399643e-08;4.1157986e-07;7.2315821e-08;4.1642751e-07;7.2350146e-08;4.1353876e-07;7.2454769e-08;3.9591072e-07;
7.9029283e-08;3.7342815e-07;7.9063256e-08;3.9471904e-07;7.8994715e-08;3.8664778e-07;7.8885205e-08;4.0697809e-07;7.8867498e-08;4.0950055e-07;7.888834e-08;4.0543638e-07;7.88691e-08;3.936736e-07;7.8981429e-08;4.1287471e-07;7.8889987e-08;4.2039437e-07;7.8927432e-08;4.1490646e-07;7.9041567e-08;3.966623e-07;
8.5615057e-08;3.7491387e-07;8.5651861e-08;3.9619681e-07;8.5577608e-08;3.8834934e-07;8.5458972e-08;4.0409108e-07;8.543979e-08;4.0968506e-07;8.5462368e-08;4.0421433e-07;8.5441525e-08;3.9627467e-07;8.5563215e-08;4.1380311e-07;8.5464152e-08;4.2337312e-07;8.5504717e-08;4.1750843e-07;8.5628364e-08;3.9790633e-07;
9.220083e-08;3.7630893e-07;9.2240466e-08;3.9568255e-07;9.2160501e-08;3.9087385e-07;9.2032739e-08;4.0077378e-07;9.2012081e-08;4.0726798e-07;9.2036397e-08;4.0478752e-07;9.201395e-08;3.9822296e-07;9.2145e-08;4.1512295e-07;9.2038318e-08;4.2541348e-07;9.2082003e-08;4.2189053e-07;9.2215161e-08;3.9870864e-07;
9.8786604e-08;3.7774684e-07;9.882907e-08;3.9457956e-07;9.8743394e-08;3.9431119e-07;9.8606506e-08;3.9721053e-07;9.8584373e-08;4.0432376e-07;9.8610425e-08;4.0739678e-07;9.8586375e-08;3.9972583e-07;9.8726786e-08;4.162305e-07;9.8612483e-08;4.2610002e-07;9.8659289e-08;4.2662944e-07;9.8801958e-08;4.0005888e-07;
1.0537238e-07;3.7944979e-07;1.0541768e-07;3.9473559e-07;1.0532629e-07;3.9805228e-07;1.0518027e-07;3.9499584e-07;1.0515666e-07;4.0225178e-07;1.0518445e-07;4.1119356e-07;1.051588e-07;4.0113785e-07;1.0530857e-07;4.1679457e-07;1.0518665e-07;4.2618727e-07;1.0523658e-07;4.3042583e-07;1.0538876e-07;4.015299e-07;
1.1195815e-07;3.800968e-07;1.1200628e-07;3.9644237e-07;1.1190918e-07;4.0171542e-07;1.1175404e-07;3.9411184e-07;1.1172896e-07;4.0246413e-07;1.1175848e-07;4.1567958e-07;1.1173122e-07;4.0231701e-07;1.1189036e-07;4.1648578e-07;1.1176081e-07;4.2572139e-07;1.1181386e-07;4.327035e-07;1.1197555e-07;4.0338792e-07;
1.1854392e-07;3.7942926e-07;1.1859488e-07;3.9898931e-07;1.1849207e-07;4.04554e-07;1.1832781e-07;3.9449511e-07;1.1830125e-07;4.0401728e-07;1.1833251e-07;4.1935124e-07;1.1830365e-07;4.0348506e-07;1.1847214e-07;4.1601463e-07;1.1833498e-07;4.2477254e-07;1.1839115e-07;4.3185079e-07;1.1856235e-07;4.0603879e-07;
1.251297e-07;3.7792478e-07;1.2518349e-07;4.0105522e-07;1.2507497e-07;4.0665705e-07;1.2490157e-07;3.9552705e-07;1.2487354e-07;4.0634722e-07;1.2490654e-07;4.2131664e-07;1.2487607e-07;4.0466111e-07;1.2505393e-07;4.1608949e-07;1.2490915e-07;4.2366125e-07;1.2496843e-07;4.2985354e-07;1.2514915e-07;4.0915545e-07;
1.3171547e-07;3.7653179e-07;1.3177209e-07;4.0176379e-07;1.3165786e-07;4.0770186e-07;1.3147534e-07;3.9593385e-07;1.3144583e-07;4.0968595e-07;1.3148057e-07;4.215463e-07;1.314485e-07;4.0620009e-07;1.3163571e-07;4.1787716e-07;1.3148331e-07;4.2281742e-07;1.3154572e-07;4.2825951e-07;1.3173594e-07;4.128297e-07;
1.3830125e-07;3.7634096e-07;1.383607e-07;4.0137856e-07;1.3824075e-07;4.0764e-07;1.3804911e-07;3.949807e-07;1.3801812e-07;4.1259567e-07;1.380546e-07;4.20308e-07;1.3802092e-07;4.0783908e-07;1.382175e-07;4.207737e-07;1.3805748e-07;4.2305661e-07;1.3812301e-07;4.2758676e-07;1.3832274e-07;4.1624957e-07;
1.4488702e-07;3.7740491e-07;1.449493e-07;4.0053325e-07;1.4482364e-07;4.0662258e-07;1.4462288e-07;3.9334938e-07;1.4459041e-07;4.1538562e-07;1.4462862e-07;4.1818073e-07;1.4459335e-07;4.0964083e-07;1.4479929e-07;4.2446374e-07;1.4463164e-07;4.2452866e-07;1.4470029e-07;4.2893703e-07;1.4490954e-07;4.1930134e-07;
1.5147279e-07;3.7906915e-07;1.5153791e-07;3.9957569e-07;1.5140654e-07;4.0505163e-07;1.5119664e-07;3.9251486e-07;1.5116271e-07;4.1850384e-07;1.5120265e-07;4.1731757e-07;1.5116577e-07;4.1140767e-07;1.5138107e-07;4.2810566e-07;1.5120581e-07;4.27266e-07;1.5127758e-07;4.3107435e-07;1.5149634e-07;4.2145781e-07;
1.5805857e-07;3.8084925e-07;1.5812651e-07;3.9851486e-07;1.5798943e-07;4.0442514e-07;1.5777041e-07;3.9419576e-07;1.57735e-07;4.2196966e-07;1.5777668e-07;4.1803543e-07;1.577382e-07;4.1355205e-07;1.5796286e-07;4.3170309e-07;1.5777997e-07;4.3105885e-07;1.5785486e-07;4.3253656e-07;1.5808313e-07;4.2327263e-07;
1.6464434e-07;3.8270331e-07;1.6471512e-07;3.9738434e-07;1.6457232e-07;4.051095e-07;1.6434418e-07;3.983876e-07;1.6430729e-07;4.2607875e-07;1.6435071e-07;4.2023439e-07;1.6431062e-07;4.1673553e-07;1.6454464e-07;4.3468381e-07;1.6435414e-07;4.3458069e-07;1.6443215e-07;4.3287578e-07;1.6466993e-07;4.2506592e-07;
1.7123011e-07;3.8494834e-07;1.7130372e-07;3.9672797e-07;1.7115522e-07;4.067696e-07;1.7091794e-07;4.0351938e-07;1.7087958e-07;4.3001171e-07;1.7092474e-07;4.2291758e-07;1.7088305e-07;4.209214e-07;1.7112643e-07;4.36773e-07;1.709283e-07;4.3713209e-07;1.7100943e-07;4.3147963e-07;1.7125673e-07;4.2642238e-07;
1.7781589e-07;3.8800505e-07;1.7789233e-07;3.9686205e-07;1.7773811e-07;4.0890949e-07;1.7749171e-07;4.0916609e-07;1.7745187e-07;4.332988e-07;1.7749877e-07;4.2458005e-07;1.7745547e-07;4.2557468e-07;1.7770821e-07;4.3821593e-07;1.7750247e-07;4.3776073e-07;1.7758672e-07;4.2902592e-07;1.7784352e-07;4.2719006e-07;
1.8440166e-07;3.9122025e-07;1.8448093e-07;3.9838739e-07;1.84321e-07;4.110007e-07;1.8406548e-07;4.1406325e-07;1.8402416e-07;4.3514938e-07;1.8407279e-07;4.2484011e-07;1.840279e-07;4.2944459e-07;1.8429e-07;4.3870446e-07;1.8407664e-07;4.3774943e-07;1.8416401e-07;4.2648637e-07;1.8443032e-07;4.2760128e-07;
1.9098743e-07;3.9316119e-07;1.9106954e-07;4.0063752e-07;1.9090389e-07;4.1294016e-07;1.9063924e-07;4.1848132e-07;1.9059645e-07;4.3505948e-07;1.9064682e-07;4.2442159e-07;1.9060032e-07;4.3186813e-07;1.9087179e-07;4.3901554e-07;1.906508e-07;4.3781245e-07;1.9074129e-07;4.2389569e-07;1.9101712e-07;4.27922e-07;
1.9757321e-07;3.9403566e-07;1.9765814e-07;4.027238e-07;1.9748679e-07;4.1460438e-07;1.9721301e-07;4.2156996e-07;1.9716875e-07;4.3279791e-07;1.9722085e-07;4.2408367e-07;1.9717275e-07;4.3353137e-07;1.9745357e-07;4.3919739e-07;1.9722497e-07;4.3906619e-07;1.9731858e-07;4.2217745e-07;1.9760392e-07;4.2875365e-07;
2.0415898e-07;3.9348547e-07;2.0424675e-07;4.042891e-07;2.0406968e-07;4.1609157e-07;2.0378678e-07;4.2374993e-07;2.0374104e-07;4.296029e-07;2.0379488e-07;4.2477183e-07;2.0374517e-07;4.3538446e-07;2.0403536e-07;4.3969221e-07;2.0379913e-07;4.413522e-07;2.0389586e-07;4.2133089e-07;2.0419071e-07;4.3008984e-07;
2.1074475e-07;3.9239196e-07;2.1083535e-07;4.0534815e-07;2.1065257e-07;4.1722036e-07;2.1036055e-07;4.245439e-07;2.1031333e-07;4.2625264e-07;2.1036891e-07;4.2624649e-07;2.103176e-07;4.3811757e-07;2.1061714e-07;4.4063489e-07;2.103733e-07;4.4386961e-07;2.1047315e-07;4.2179144e-07;2.1077751e-07;4.3131243e-07;
2.1733053e-07;3.9135578e-07;2.1742395e-07;4.0607252e-07;2.1723547e-07;4.1769134e-07;2.1693431e-07;4.2457093e-07;2.1688562e-07;4.2410692e-07;2.1694294e-07;4.2801936e-07;2.1689002e-07;4.410326e-07;2.1719893e-07;4.4212467e-07;2.1694746e-07;4.455069e-07;2.1705044e-07;4.2275894e-07;2.1736431e-07;4.3174522e-07;
2.239163e-07;3.9091467e-07;2.2401256e-07;4.0699205e-07;2.2381836e-07;4.1773771e-07;2.2350808e-07;4.2458234e-07;2.2345791e-07;4.2353347e-07;2.2351696e-07;4.2952505e-07;2.2346245e-07;4.4294667e-07;2.2378072e-07;4.4398939e-07;2.2352163e-07;4.4609642e-07;2.2362772e-07;4.2330604e-07;2.2395111e-07;4.3053161e-07;
2.3050208e-07;3.904001e-07;2.3060116e-07;4.0807772e-07;2.3040125e-07;4.1699918e-07;2.3008185e-07;4.243186e-07;2.300302e-07;4.2418879e-07;2.3009099e-07;4.3015502e-07;2.3003487e-07;4.4371948e-07;2.303625e-07;4.4576674e-07;2.3009579e-07;4.4562429e-07;2.3020501e-07;4.2239324e-07;2.305379e-07;4.2795152e-07;
2.3708785e-07;3.8993127e-07;2.3718977e-07;4.0996719e-07;2.3698415e-07;4.162485e-07;2.3665561e-07;4.242614e-07;2.366025e-07;4.2638287e-07;2.3666502e-07;4.2928198e-07;2.366073e-07;4.4343632e-07;2.3694429e-07;4.4716346e-07;2.3666996e-07;4.4520378e-07;2.3678229e-07;4.2001958e-07;2.371247e-07;4.249187e-07;
2.4367362e-07;3.9002355e-07;2.4377837e-07;4.123688e-07;2.4356704e-07;4.1563145e-07;2.4322938e-07;4.2442125e-07;2.4317479e-07;4.2976113e-07;2.4323905e-07;4.2773482e-07;2.4317972e-07;4.4349518e-07;2.4352607e-07;4.4802001e-07;2.4324413e-07;4.4489431e-07;2.4335958e-07;4.1699604e-07;2.437115e-07;4.2258161e-07;
2.502594e-07;3.9079303e-07;2.5036698e-07;4.153275e-07;2.5014993e-07;4.161004e-07;2.4980315e-07;4.2570871e-07;2.4974708e-07;4.3390553e-07;2.4981308e-07;4.2634691e-07;2.4975215e-07;4.4503709e-07;2.5010786e-07;4.4915207e-07;2.4981829e-07;4.4365858e-07;2.4993687e-07;4.1554225e-07;2.5029829e-07;4.2128248e-07;
2.5684517e-07;3.9259444e-07;2.5695558e-07;4.1858264e-07;2.5673282e-07;4.1777911e-07;2.5637692e-07;4.2790737e-07;2.5631937e-07;4.3776383e-07;2.5638711e-07;4.2664775e-07;2.5632457e-07;4.4793158e-07;2.5668964e-07;4.5058533e-07;2.5639246e-07;4.4138304e-07;2.5651415e-07;4.1612185e-07;2.5688509e-07;4.2111359e-07;
2.6343094e-07;3.9461685e-07;2.6354419e-07;4.2170841e-07;2.6331572e-07;4.2087032e-07;2.6295068e-07;4.3025131e-07;2.6289166e-07;4.4133784e-07;2.6296113e-07;4.2911431e-07;2.62897e-07;4.5242237e-07;2.6327143e-07;4.5292314e-07;2.6296662e-07;4.3675141e-07;2.6309144e-07;4.1903843e-07;2.6347189e-07;4.2249593e-07;
2.7001672e-07;3.9590733e-07;2.7013279e-07;4.2417112e-07;2.6989861e-07;4.2492736e-07;2.6952445e-07;4.3137064e-07;2.6946395e-07;4.4437171e-07;2.6953516e-07;4.3264726e-07;2.6946942e-07;4.5694198e-07;2.6985322e-07;4.5622349e-07;2.6954079e-07;4.297752e-07;2.6966872e-07;4.2371136e-07;2.7005869e-07;4.246742e-07;
2.7660249e-07;3.958014e-07;2.767214e-07;4.2591307e-07;2.764815e-07;4.2881695e-07;2.7609822e-07;4.3136077e-07;2.7603624e-07;4.4599743e-07;2.7610919e-07;4.3664476e-07;2.7604185e-07;4.5907304e-07;2.76435e-07;4.6011287e-07;2.7611495e-07;4.2186416e-07;2.7624601e-07;4.2853091e-07;2.7664548e-07;4.2812083e-07;
2.8318826e-07;3.9442268e-07;2.8331e-07;4.2617158e-07;2.830644e-07;4.3107387e-07;2.8267198e-07;4.3014134e-07;2.8260854e-07;4.4674976e-07;2.8268322e-07;4.3976005e-07;2.8261427e-07;4.5878182e-07;2.8301679e-07;4.6409096e-07;2.8268912e-07;4.1491368e-07;2.828233e-07;4.3313293e-07;2.8323228e-07;4.3280594e-07;
2.8977404e-07;3.9251115e-07;2.8989861e-07;4.2487355e-07;2.8964729e-07;4.3197454e-07;2.8924575e-07;4.2922622e-07;2.8918083e-07;4.463394e-07;2.8925725e-07;4.4214761e-07;2.891867e-07;4.5568884e-07;2.8959857e-07;4.6786849e-07;2.8926328e-07;4.1209933e-07;2.8940058e-07;4.3683299e-07;2.8981908e-07;4.3794874e-07;
2.9635981e-07;3.9032418e-07;2.9648721e-07;4.2204534e-07;2.9623018e-07;4.3198192e-07;2.9581952e-07;4.286102e-07;2.9575312e-07;4.4515299e-07;2.9583128e-07;4.4352296e-07;2.9575912e-07;4.5106056e-07;2.9618036e-07;4.7003167e-07;2.9583745e-07;4.1321637e-07;2.9597787e-07;4.3998668e-07;2.9640587e-07;4.4253141e-07;
3.0294559e-07;3.8794463e-07;3.0307582e-07;4.1832136e-07;3.0281307e-07;4.322547e-07;3.0239328e-07;4.2866267e-07;3.0232541e-07;4.4401009e-07;3.024053e-07;4.4469264e-07;3.0233155e-07;4.4695959e-07;3.0276214e-07;4.7049507e-07;3.0241162e-07;4.2039581e-07;3.0255515e-07;4.425542e-07;3.0299267e-07;4.4560055e-07;
3.0953136e-07;3.8557173e-07;3.0966442e-07;4.1510347e-07;3.0939597e-07;4.3411734e-07;3.0896705e-07;4.2924208e-07;3.088977e-07;4.4336907e-07;3.0897933e-07;4.4608685e-07;3.0890397e-07;4.4474855e-07;3.0934393e-07;4.6950503e-07;3.0898578e-07;4.3103775e-07;3.0913244e-07;4.4516285e-07;3.0957947e-07;4.4711804e-07;
3.1611713e-07;3.8290656e-07;3.1625303e-07;4.1297928e-07;3.1597886e-07;4.3660129e-07;3.1554082e-07;4.3046484e-07;3.1546999e-07;4.4326037e-07;3.1555336e-07;4.4802292e-07;3.154764e-07;4.446077e-07;3.1592572e-07;4.6834115e-07;3.1555995e-07;4.4229158e-07;3.1570973e-07;4.477571e-07;3.1616627e-07;4.4620779e-07;
3.2270291e-07;3.8017286e-07;3.2284163e-07;4.1173837e-07;3.2256175e-07;4.3949736e-07;3.2211459e-07;4.3301815e-07;3.2204229e-07;4.4369375e-07;3.2212739e-07;4.5016123e-07;3.2204882e-07;4.4623867e-07;3.225075e-07;4.6775537e-07;3.2213411e-07;4.5162556e-07;3.2228701e-07;4.5001628e-07;3.2275306e-07;4.4438287e-07;
3.2928868e-07;3.7744803e-07;3.2943023e-07;4.1071256e-07;3.2914465e-07;4.4183541e-07;3.2868835e-07;4.3633336e-07;3.2861458e-07;4.4463541e-07;3.2870142e-07;4.5177109e-07;3.2862125e-07;4.4879699e-07;3.2908929e-07;4.6861212e-07;3.2870828e-07;4.5753172e-07;3.288643e-07;4.519339e-07;3.2933986e-07;4.4230424e-07;
3.3587445e-07;3.7434032e-07;3.3601884e-07;4.0992633e-07;3.3572754e-07;4.4380918e-07;3.3526212e-07;4.3999371e-07;3.3518687e-07;4.4584722e-07;3.3527545e-07;4.5252867e-07;3.3519367e-07;4.5096962e-07;3.3567107e-07;4.7001981e-07;3.3528244e-07;4.600587e-07;3.3544158e-07;4.5318876e-07;3.3592666e-07;4.3912895e-07;
3.4246023e-07;3.7073422e-07;3.4260744e-07;4.0957785e-07;3.4231043e-07;4.462105e-07;3.4183589e-07;4.4286043e-07;3.4175916e-07;4.4682349e-07;3.4184947e-07;4.5268502e-07;3.417661e-07;4.5257062e-07;3.4225286e-07;4.7138773e-07;3.4185661e-07;4.5991303e-07;3.4201887e-07;4.5514246e-07;3.4251345e-07;4.3568307e-07;
3.49046e-07;3.6751814e-07;3.4919605e-07;4.1068207e-07;3.4889333e-07;4.484039e-07;3.4840965e-07;4.4467448e-07;3.4833145e-07;4.4704076e-07;3.484235e-07;4.526636e-07;3.4833852e-07;4.534728e-07;3.4883464e-07;4.7161578e-07;3.4843077e-07;4.5937056e-07;3.4859616e-07;4.57693e-07;3.4910025e-07;4.3121838e-07;
3.5563177e-07;3.6531048e-07;3.5578465e-07;4.116951e-07;3.5547622e-07;4.4982016e-07;3.5498342e-07;4.4572145e-07;3.5490374e-07;4.4561942e-07;3.5499753e-07;4.5265637e-07;3.5491095e-07;4.5429065e-07;3.5541643e-07;4.71988e-07;3.5500494e-07;4.5931022e-07;3.5517344e-07;4.6154135e-07;3.5568705e-07;4.2691662e-07;
3.6221755e-07;3.6485848e-07;3.6237326e-07;4.1257279e-07;3.6205911e-07;4.4974197e-07;3.6155719e-07;4.4622995e-07;3.6147603e-07;4.4242906e-07;3.6157156e-07;4.5262602e-07;3.6148337e-07;4.5496073e-07;3.6199822e-07;4.7268696e-07;3.6157911e-07;4.601159e-07;3.6175073e-07;4.6708273e-07;3.6227385e-07;4.2400572e-07;
3.6880332e-07;3.6622992e-07;3.6896186e-07;4.1240953e-07;3.68642e-07;4.4758827e-07;3.6813095e-07;4.460426e-07;3.6804833e-07;4.3826184e-07;3.6814559e-07;4.5265841e-07;3.680558e-07;4.5503778e-07;3.6858e-07;4.7423046e-07;3.6815327e-07;4.6132649e-07;3.6832801e-07;4.730344e-07;3.6886064e-07;4.2450537e-07;
3.7538909e-07;3.6797978e-07;3.7555047e-07;4.1061983e-07;3.752249e-07;4.4468016e-07;3.7470472e-07;4.4504063e-07;3.7462062e-07;4.3420771e-07;3.7471962e-07;4.5204672e-07;3.7462822e-07;4.5443199e-07;3.7516179e-07;4.760406e-07;3.7472744e-07;4.6184724e-07;3.749053e-07;4.7800629e-07;3.7544744e-07;4.2901965e-07;
3.8197487e-07;3.6952641e-07;3.8213907e-07;4.0863731e-07;3.8180779e-07;4.4190702e-07;3.8127849e-07;4.4375333e-07;3.8119291e-07;4.3205764e-07;3.8129364e-07;4.5113618e-07;3.8120065e-07;4.5357623e-07;3.8174357e-07;4.7750863e-07;3.813016e-07;4.6158994e-07;3.8148259e-07;4.8051076e-07;3.8203424e-07;4.3553397e-07;
3.8856064e-07;3.7059776e-07;3.8872768e-07;4.0750003e-07;3.8839068e-07;4.3942569e-07;3.8785226e-07;4.42952e-07;3.877652e-07;4.3305379e-07;3.8786767e-07;4.497314e-07;3.8777307e-07;4.5319471e-07;3.8832536e-07;4.7820827e-07;3.8787577e-07;4.6082361e-07;3.8805987e-07;4.8072003e-07;3.8862104e-07;4.4292743e-07;
3.9514642e-07;3.7152159e-07;3.9531628e-07;4.0771256e-07;3.9497358e-07;4.3696122e-07;3.9442602e-07;4.4392076e-07;3.9433749e-07;4.3578364e-07;3.944417e-07;4.484743e-07;3.943455e-07;4.5414286e-07;3.9490714e-07;4.782967e-07;3.9444993e-07;4.612922e-07;3.9463716e-07;4.789807e-07;3.9520783e-07;4.4867478e-07;
4.0173219e-07;3.7237512e-07;4.0190489e-07;4.091678e-07;4.0155647e-07;4.3490685e-07;4.0099979e-07;4.45927e-07;4.0090978e-07;4.3956422e-07;4.0101573e-07;4.4812575e-07;4.0091792e-07;4.5637349e-07;4.0148893e-07;4.7743057e-07;4.010241e-07;4.6397833e-07;4.0121444e-07;4.7599703e-07;4.0179463e-07;4.5226793e-07;
4.0831796e-07;3.7358961e-07;4.0849349e-07;4.1029643e-07;4.0813936e-07;4.3296955e-07;4.0757356e-07;4.4827363e-07;4.0748208e-07;4.4281618e-07;4.0758976e-07;4.4930244e-07;4.0749035e-07;4.5898311e-07;4.0807072e-07;4.7539314e-07;4.0759826e-07;4.6893199e-07;4.0779173e-07;4.7279549e-07;4.0838143e-07;4.5450837e-07;
4.1490374e-07;3.749567e-07;4.150821e-07;4.1046743e-07;4.1472225e-07;4.322067e-07;4.1414732e-07;4.4984841e-07;4.1405437e-07;4.4501894e-07;4.1416379e-07;4.5128922e-07;4.1406277e-07;4.610756e-07;4.146525e-07;4.7352019e-07;4.1417243e-07;4.7568637e-07;4.1436902e-07;4.6942026e-07;4.1496822e-07;4.5625409e-07;
4.2148951e-07;3.7648362e-07;4.216707e-07;4.0953912e-07;4.2130515e-07;4.3255586e-07;4.2072109e-07;4.5069341e-07;4.2062666e-07;4.4658371e-07;4.2073781e-07;4.5385738e-07;4.206352e-07;4.6194329e-07;4.2123429e-07;4.7237961e-07;4.207466e-07;4.820531e-07;4.209463e-07;4.6671608e-07;4.2155502e-07;4.5824025e-07;
4.2807528e-07;3.7900629e-07;4.2825931e-07;4.0868991e-07;4.2788804e-07;4.3395384e-07;4.2729486e-07;4.518622e-07;4.2719895e-07;4.4776245e-07;4.2731184e-07;4.5542379e-07;4.2720762e-07;4.61846e-07;4.2781607e-07;4.7297943e-07;4.2732076e-07;4.8780589e-07;4.2752359e-07;4.6559723e-07;4.2814182e-07;4.5942416e-07;
4.3466106e-07;3.8198867e-07;4.3484791e-07;4.0910257e-07;4.3447093e-07;4.3669377e-07;4.3386863e-07;4.5405134e-07;4.3377124e-07;4.488036e-07;4.3388587e-07;4.5579628e-07;4.3378005e-07;4.6083058e-07;4.3439786e-07;4.7430071e-07;4.3389493e-07;4.9179956e-07;4.3410087e-07;4.6536753e-07;4.3472862e-07;4.6117273e-07;
4.4124683e-07;3.8474481e-07;4.4143651e-07;4.124276e-07;4.4105383e-07;4.4117624e-07;4.4044239e-07;4.5728079e-07;4.4034353e-07;4.5003114e-07;4.404599e-07;4.5542083e-07;4.4035247e-07;4.5856364e-07;4.4097964e-07;4.750593e-07;4.4046909e-07;4.9558299e-07;4.4067816e-07;4.6649693e-07;4.4131541e-07;4.6335764e-07;
4.478326e-07;3.8686853e-07;4.4802512e-07;4.1769496e-07;4.4763672e-07;4.4727865e-07;4.4701616e-07;4.6101481e-07;4.4691582e-07;4.5175558e-07;4.4703393e-07;4.5508338e-07;4.469249e-07;4.5474796e-07;4.4756143e-07;4.7375902e-07;4.4704326e-07;4.9899997e-07;4.4725545e-07;4.6880661e-07;4.4790221e-07;4.6568895e-07;
