Profile 1;Profile 1;Profile 2;Profile 2;Profile 3;Profile 3;Profile 4;Profile 4;Profile 5;Profile 5;Profile 6;Profile 6;Profile 7;Profile 7;Profile 8;Profile 8;Profile 9;Profile 9;Profile 10;Profile 10;Profile 11;Profile 11;Profile 12;Profile 12;Profile 13;Profile 13;Profile 14;Profile 14;Profile 15;Profile 15;Profile 16;Profile 16;Profile 17;Profile 17;Profile 18;Profile 18;Profile 19;Profile 19;Profile 20;Profile 20;Profile 21;Profile 21;Profile 22;Profile 22;Profile 23;Profile 23;
x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;x;y;
[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];[m];
2.3264156e-08;6.7416692e-08;2.3292734e-08;8.6430865e-08;2.323631e-08;6.183394e-08;2.3212551e-08;5.9596978e-08;2.32695e-08;4.3406181e-08;2.3265843e-08;4.2641257e-08;2.3263906e-08;6.6788271e-08;2.3264113e-08;2.4171926e-08;2.3265497e-08;1.3972641e-08;2.3264106e-08;5.3165821e-08;2.3268263e-08;7.0161431e-08;2.3215714e-08;1.3231935e-07;2.3310236e-08;8.5216375e-08;2.3170925e-08;9.8382829e-08;2.3206266e-08;9.1547141e-08;2.3225431e-08;1.1003855e-07;2.327844e-08;1.0428677e-07;2.3251144e-08;1.3375918e-07;2.3266536e-08;9.9617212e-08;2.3265733e-08;9.4757777e-08;2.3264701e-08;1.616566e-07;2.3338105e-08;1.9863997e-07;2.3306395e-08;2.2635188e-07;
2.6172175e-08;6.9567379e-08;2.6204326e-08;9.353237e-08;2.6140848e-08;6.0005637e-08;2.611412e-08;6.6203749e-08;2.6178187e-08;4.9799408e-08;2.6174073e-08;4.3532659e-08;2.6171895e-08;6.779124e-08;2.6172128e-08;2.3215103e-08;2.6173685e-08;1.22309e-08;2.6172119e-08;5.1074105e-08;2.6176796e-08;7.1227212e-08;2.6117679e-08;1.37363e-07;2.6224016e-08;9.0011698e-08;2.6067291e-08;1.0016279e-07;2.6107049e-08;1.0302497e-07;2.612861e-08;1.1012343e-07;2.6188245e-08;1.0706287e-07;2.6157537e-08;1.3896185e-07;2.6174853e-08;1.040375e-07;2.6173949e-08;9.8244172e-08;2.6172788e-08;1.6120536e-07;2.6255368e-08;1.9879257e-07;2.6219694e-08;2.3181749e-07;
2.9080194e-08;7.1056077e-08;2.9115917e-08;9.9977739e-08;2.9045387e-08;5.7981746e-08;2.9015689e-08;7.4520445e-08;2.9086874e-08;5.4494516e-08;2.9082304e-08;4.3432778e-08;2.9079883e-08;7.0912846e-08;2.9080142e-08;2.3296138e-08;2.9081872e-08;9.6962425e-09;2.9080132e-08;5.048466e-08;2.9085329e-08;7.3387483e-08;2.9019643e-08;1.4275423e-07;2.9137795e-08;9.6481051e-08;2.8963657e-08;1.0119349e-07;2.9007832e-08;1.1842621e-07;2.9031789e-08;1.1110404e-07;2.909805e-08;1.0993591e-07;2.906393e-08;1.4326498e-07;2.9083171e-08;1.0872578e-07;2.9082166e-08;1.0338034e-07;2.9080876e-08;1.6141047e-07;2.9172632e-08;1.9876414e-07;2.9132994e-08;2.3554644e-07;
3.1988214e-08;7.2352919e-08;3.2027509e-08;1.0518183e-07;3.1949926e-08;5.6625289e-08;3.1917258e-08;8.3608853e-08;3.1995562e-08;5.7439113e-08;3.1990534e-08;4.2972721e-08;3.1987871e-08;7.5888213e-08;3.1988156e-08;2.4336679e-08;3.1990059e-08;7.2924977e-09;3.1988145e-08;5.0868438e-08;3.1993862e-08;7.5601098e-08;3.1921607e-08;1.468642e-07;3.2051575e-08;1.030006e-07;3.1860023e-08;1.0155711e-07;3.1908615e-08;1.3561856e-07;3.1934968e-08;1.1365323e-07;3.2007855e-08;1.1338687e-07;3.1970323e-08;1.472725e-07;3.1991488e-08;1.1461766e-07;3.1990383e-08;1.1049941e-07;3.1988963e-08;1.6186307e-07;3.2089895e-08;1.9803704e-07;3.2046293e-08;2.3654238e-07;
3.4896233e-08;7.4336971e-08;3.4939101e-08;1.087832e-07;3.4854465e-08;5.6857454e-08;3.4818827e-08;9.2091676e-08;3.4904249e-08;5.925078e-08;3.4898764e-08;4.2895147e-08;3.4895859e-08;8.151659e-08;3.489617e-08;2.5858248e-08;3.4898246e-08;5.3946384e-09;3.4896159e-08;5.1775556e-08;3.4902395e-08;7.689648e-08;3.4823571e-08;1.484119e-07;3.4965354e-08;1.079365e-07;3.4756388e-08;1.0110955e-07;3.4809398e-08;1.5083909e-07;3.4838146e-08;1.1817308e-07;3.491766e-08;1.1750532e-07;3.4876716e-08;1.508999e-07;3.4899805e-08;1.2215548e-07;3.4898599e-08;1.1950558e-07;3.4897051e-08;1.6214887e-07;3.5007158e-08;1.9648432e-07;3.4959593e-08;2.3515663e-07;
3.7804253e-08;7.7893305e-08;3.7850693e-08;1.1070097e-07;3.7759003e-08;5.919744e-08;3.7720395e-08;9.8565514e-08;3.7812937e-08;6.0905514e-08;3.7806995e-08;4.359369e-08;3.7803848e-08;8.6212841e-08;3.7804184e-08;2.738173e-08;3.7806433e-08;3.6474687e-09;3.7804172e-08;5.3296264e-08;3.7810928e-08;7.7260629e-08;3.7725536e-08;1.4735374e-07;3.7879134e-08;1.1063066e-07;3.7652754e-08;9.9622039e-08;3.7710182e-08;1.6075905e-07;3.7741325e-08;1.2461566e-07;3.7827465e-08;1.2201061e-07;3.7783109e-08;1.5355591e-07;3.7808122e-08;1.3013071e-07;3.7806816e-08;1.2939213e-07;3.7805139e-08;1.6206623e-07;3.7924421e-08;1.9464418e-07;3.7872892e-08;2.3299974e-07;
4.0712272e-08;8.3207315e-08;4.0762284e-08;1.1115647e-07;4.0663542e-08;6.3355997e-08;4.0621964e-08;1.0219136e-07;4.0721624e-08;6.3331124e-08;4.0715225e-08;4.488244e-08;4.0711836e-08;8.8697245e-08;4.0712198e-08;2.8800734e-08;4.071462e-08;1.3201826e-09;4.0712185e-08;5.5914323e-08;4.0719461e-08;7.7665925e-08;4.06275e-08;1.4490055e-07;4.0792913e-08;1.1187334e-07;4.054912e-08;9.7103204e-08;4.0610965e-08;1.6451713e-07;4.0644504e-08;1.3243893e-07;4.073727e-08;1.2648308e-07;4.0689502e-08;1.5489642e-07;4.0716439e-08;1.3849659e-07;4.0715032e-08;1.3826306e-07;4.0713226e-08;1.6167822e-07;4.0841684e-08;1.935324e-07;4.0786191e-08;2.3191036e-07;
4.3620292e-08;8.9159249e-08;4.3673876e-08;1.1060071e-07;4.3568081e-08;6.8195821e-08;4.3523533e-08;1.0328508e-07;4.3630312e-08;6.7093812e-08;4.3623455e-08;4.6268999e-08;4.3619824e-08;8.856302e-08;4.3620213e-08;3.0535539e-08;4.3622808e-08;-1.9698201e-09;4.3620198e-08;5.9865497e-08;4.3627994e-08;7.9304571e-08;4.3529464e-08;1.4269147e-07;4.3706693e-08;1.1349452e-07;4.3445485e-08;9.3978189e-08;4.3511748e-08;1.6413768e-07;4.3547683e-08;1.406477e-07;4.3647075e-08;1.3056817e-07;4.3595895e-08;1.5533303e-07;4.3624756e-08;1.4737261e-07;4.3623249e-08;1.4414542e-07;4.3621314e-08;1.6126986e-07;4.3758947e-08;1.9402087e-07;4.3699491e-08;2.3269935e-07;
4.6528311e-08;9.3450102e-08;4.6585468e-08;1.0953556e-07;4.6472619e-08;7.2305797e-08;4.6425102e-08;1.0336793e-07;4.6538999e-08;7.2319176e-08;4.6531686e-08;4.7564712e-08;4.6527812e-08;8.6508128e-08;4.6528227e-08;3.338224e-08;4.6530995e-08;-5.7231232e-09;4.6528211e-08;6.4616465e-08;4.6536527e-08;8.2784112e-08;4.6431428e-08;1.4179986e-07;4.6620472e-08;1.1729455e-07;4.6341851e-08;9.0915078e-08;4.6412531e-08;1.6302698e-07;4.6450862e-08;1.4795533e-07;4.655688e-08;1.3404746e-07;4.6502288e-08;1.557209e-07;4.6533073e-08;1.5677527e-07;4.6531466e-08;1.461623e-07;4.6529401e-08;1.6131259e-07;4.667621e-08;1.9621346e-07;4.661279e-08;2.3467536e-07;
4.9436331e-08;9.3736759e-08;4.949706e-08;1.0833144e-07;4.9377158e-08;7.4922619e-08;4.9326671e-08;1.0433239e-07;4.9447687e-08;7.8850623e-08;4.9439916e-08;4.926059e-08;4.9435801e-08;8.4024631e-08;4.9436241e-08;3.8102657e-08;4.9439182e-08;-8.7212244e-09;4.9436225e-08;6.8994371e-08;4.9445059e-08;8.7883875e-08;4.9333393e-08;1.4228682e-07;4.9534252e-08;1.2389883e-07;4.9238217e-08;8.8448402e-08;4.9313314e-08;1.638672e-07;4.9354041e-08;1.5319863e-07;4.9466685e-08;1.3675445e-07;4.9408681e-08;1.5658556e-07;4.944139e-08;1.6637109e-07;4.9439682e-08;1.4511608e-07;4.9437489e-08;1.6238534e-07;4.9593474e-08;1.9929838e-07;4.9526089e-08;2.3629118e-07;
5.234435e-08;8.9169599e-08;5.2408651e-08;1.0716173e-07;5.2281697e-08;7.6427323e-08;5.222824e-08;1.0720014e-07;5.2356374e-08;8.6453466e-08;5.2348146e-08;5.222267e-08;5.2343789e-08;8.2569994e-08;5.2344255e-08;4.4945171e-08;5.2347369e-08;-9.832194e-09;5.2344238e-08;7.1904865e-08;5.2353592e-08;9.3839188e-08;5.2235357e-08;1.4348559e-07;5.2448031e-08;1.3219354e-07;5.2134582e-08;8.6740585e-08;5.2214098e-08;1.6758491e-07;5.225722e-08;1.5590607e-07;5.237649e-08;1.3860858e-07;5.2315074e-08;1.5775677e-07;5.2349707e-08;1.7524809e-07;5.2347899e-08;1.4293907e-07;5.2345577e-08;1.6492554e-07;5.2510737e-08;2.0202004e-07;5.2439389e-08;2.3629482e-07;
5.5252369e-08;8.1193156e-08;5.5320243e-08;1.0608301e-07;5.5186235e-08;7.7897786e-08;5.5129809e-08;1.1148081e-07;5.5265062e-08;9.4830535e-08;5.5256377e-08;5.6924998e-08;5.5251777e-08;8.271751e-08;5.5252269e-08;5.3361783e-08;5.5255556e-08;-8.8335306e-09;5.5252251e-08;7.3042396e-08;5.5262125e-08;9.9789668e-08;5.5137321e-08;1.4463644e-07;5.5361811e-08;1.3979859e-07;5.5030948e-08;8.5639538e-08;5.5114881e-08;1.7380566e-07;5.5160399e-08;1.5658288e-07;5.5286295e-08;1.3969138e-07;5.5221467e-08;1.5876399e-07;5.5258024e-08;1.8219264e-07;5.5256115e-08;1.4148941e-07;5.5253664e-08;1.6885674e-07;5.5428e-08;2.034797e-07;5.5352688e-08;2.3446052e-07;
5.8160389e-08;7.2959778e-08;5.8231835e-08;1.0518991e-07;5.8090774e-08;8.0116434e-08;5.8031378e-08;1.156523e-07;5.8173749e-08;1.0344681e-07;5.8164607e-08;6.2971897e-08;5.8159766e-08;8.3965854e-08;5.8160283e-08;6.2116825e-08;5.8163743e-08;-6.57735e-09;5.8160264e-08;7.3020438e-08;5.8170658e-08;1.0512515e-07;5.8039286e-08;1.4535581e-07;5.8275591e-08;1.4445962e-07;5.7927314e-08;8.4885767e-08;5.8015664e-08;1.8182732e-07;5.8063577e-08;1.5638317e-07;5.81961e-08;1.4020653e-07;5.812786e-08;1.5949318e-07;5.8166341e-08;1.864358e-07;5.8164332e-08;1.4168486e-07;5.8161752e-08;1.7337756e-07;5.8345263e-08;2.0372502e-07;5.8265988e-08;2.3148878e-07;
6.1068408e-08;6.7747796e-08;6.1143426e-08;1.0469799e-07;6.0995313e-08;8.2975216e-08;6.0932947e-08;1.182864e-07;6.1082436e-08;1.1143539e-07;6.1072837e-08;6.9430886e-08;6.1067754e-08;8.5377701e-08;6.1068298e-08;6.9786169e-08;6.1071931e-08;-4.3459032e-09;6.1068277e-08;7.2875649e-08;6.1079191e-08;1.0961486e-07;6.094125e-08;1.4570413e-07;6.118937e-08;1.4546961e-07;6.0823679e-08;8.4258737e-08;6.0916447e-08;1.9059541e-07;6.0966756e-08;1.5636521e-07;6.1105905e-08;1.4029318e-07;6.1034253e-08;1.6042114e-07;6.1074658e-08;1.8828893e-07;6.1072549e-08;1.4347352e-07;6.1069839e-08;1.7719637e-07;6.1262526e-08;2.0371158e-07;6.1179287e-08;2.283803e-07;
6.3976428e-08;6.7384706e-08;6.4055018e-08;1.0481197e-07;6.3899852e-08;8.5730137e-08;6.3834515e-08;1.1891715e-07;6.3991124e-08;1.1782157e-07;6.3981068e-08;7.5698993e-08;6.3975742e-08;8.6457157e-08;6.3976312e-08;7.5423065e-08;6.3980118e-08;-2.9031749e-09;6.3976291e-08;7.3384574e-08;6.3987724e-08;1.1329411e-07;6.3843214e-08;1.4596721e-07;6.410315e-08;1.439853e-07;6.3720045e-08;8.361643e-08;6.3817231e-08;1.983251e-07;6.3869935e-08;1.5687108e-07;6.401571e-08;1.3990374e-07;6.3940646e-08;1.6229242e-07;6.3982975e-08;1.8902872e-07;6.3980765e-08;1.463268e-07;6.3977927e-08;1.7921261e-07;6.4179789e-08;2.0504243e-07;6.4092586e-08;2.2585896e-07;
6.6884447e-08;7.1513813e-08;6.696661e-08;1.0543313e-07;6.680439e-08;8.766956e-08;6.6736084e-08;1.1816976e-07;6.6899811e-08;1.2195615e-07;6.6889298e-08;8.2076952e-08;6.688373e-08;8.7492318e-08;6.6884326e-08;7.9035236e-08;6.6888305e-08;-1.9991702e-09;6.6884304e-08;7.4660575e-08;6.6896257e-08;1.1622569e-07;6.6745178e-08;1.4639634e-07;6.7016929e-08;1.4193282e-07;6.6616411e-08;8.2891507e-08;6.6718014e-08;2.0304986e-07;6.6773114e-08;1.5742799e-07;6.6925515e-08;1.3891828e-07;6.6847039e-08;1.6562213e-07;6.6891292e-08;1.9004138e-07;6.6888982e-08;1.4968706e-07;6.6886015e-08;1.7925775e-07;6.7097053e-08;2.0875492e-07;6.7005886e-08;2.2416783e-07;
6.9792467e-08;7.7983142e-08;6.9878202e-08;1.0601777e-07;6.9708929e-08;8.8529804e-08;6.9637653e-08;1.1728552e-07;6.9808499e-08;1.2379099e-07;6.9797528e-08;8.9466979e-08;6.9791719e-08;8.9154478e-08;6.979234e-08;8.1564283e-08;6.9796492e-08;-7.047045e-10;6.9792317e-08;7.6206846e-08;6.980479e-08;1.1836945e-07;6.9647143e-08;1.4706874e-07;6.9930709e-08;1.4048688e-07;6.9512776e-08;8.2075249e-08;6.9618797e-08;2.0377792e-07;6.9676293e-08;1.5719261e-07;6.9835321e-08;1.3737276e-07;6.9753432e-08;1.7033725e-07;6.9799609e-08;1.9194725e-07;6.9797198e-08;1.5313744e-07;6.9794102e-08;1.7832461e-07;7.0014316e-08;2.1483286e-07;6.9919185e-08;2.2317322e-07;
7.2700486e-08;8.4068575e-08;7.2789793e-08;1.0584103e-07;7.2613468e-08;8.8491961e-08;7.2539222e-08;1.1743159e-07;7.2717186e-08;1.2373367e-07;7.2705759e-08;9.8403462e-08;7.2699707e-08;9.1826214e-08;7.2700354e-08;8.4310652e-08;7.2704679e-08;1.7545931e-09;7.270033e-08;7.7341244e-08;7.2713323e-08;1.1968271e-07;7.2549107e-08;1.4788639e-07;7.2844488e-08;1.3947436e-07;7.2409142e-08;8.1200707e-08;7.251958e-08;2.0156084e-07;7.2579472e-08;1.556571e-07;7.2745126e-08;1.3555019e-07;7.2659825e-08;1.7565936e-07;7.2707926e-08;1.9441176e-07;7.2705415e-08;1.5640538e-07;7.270219e-08;1.7795507e-07;7.2931579e-08;2.2215401e-07;7.2832484e-08;2.2253984e-07;
7.5608506e-08;8.7850507e-08;7.5701385e-08;1.0449388e-07;7.5518006e-08;8.8011582e-08;7.5440791e-08;1.1912444e-07;7.5625874e-08;1.2237187e-07;7.5613989e-08;1.0825228e-07;7.5607695e-08;9.5283175e-08;7.5608368e-08;8.8107649e-08;7.5612866e-08;5.4092054e-09;7.5608343e-08;7.775827e-08;7.5621856e-08;1.203041e-07;7.5451071e-08;1.4867328e-07;7.5758268e-08;1.3803428e-07;7.5305508e-08;8.037863e-08;7.5420363e-08;1.9908594e-07;7.5482651e-08;1.5319353e-07;7.5654931e-08;1.338675e-07;7.5566218e-08;1.8046423e-07;7.5616243e-08;1.9665693e-07;7.5613632e-08;1.5933403e-07;7.5610277e-08;1.7911887e-07;7.5848842e-08;2.2904608e-07;7.5745784e-08;2.2183303e-07;
7.8516525e-08;8.9020087e-08;7.8612977e-08;1.0214864e-07;7.8422545e-08;8.7652174e-08;7.834236e-08;1.2199408e-07;7.8534561e-08;1.2027248e-07;7.8522219e-08;1.1731209e-07;7.8515684e-08;9.8935993e-08;7.8516383e-08;9.2767289e-08;7.8521054e-08;9.6655004e-09;7.8516357e-08;7.7872397e-08;7.8530389e-08;1.20568e-07;7.8353036e-08;1.4920938e-07;7.8672047e-08;1.3563275e-07;7.8201873e-08;7.9910322e-08;7.8321147e-08;1.9887102e-07;7.8385829e-08;1.5107698e-07;7.8564736e-08;1.3268524e-07;7.8472611e-08;1.838625e-07;7.852456e-08;1.9811761e-07;7.8521848e-08;1.6183173e-07;7.8518365e-08;1.8147191e-07;7.8766105e-08;2.3415166e-07;7.8659083e-08;2.2059444e-07;
8.1424544e-08;8.8764173e-08;8.1524569e-08;9.9359971e-08;8.1327084e-08;8.7901809e-08;8.1243929e-08;1.2501209e-07;8.1443249e-08;1.1795423e-07;8.143045e-08;1.2379087e-07;8.1423672e-08;1.0231119e-07;8.1424397e-08;9.7179301e-08;8.1429241e-08;1.3906929e-08;8.142437e-08;7.8626378e-08;8.1438921e-08;1.2080143e-07;8.1255e-08;1.4919092e-07;8.1585827e-08;1.3245354e-07;8.1098239e-08;8.0327879e-08;8.122193e-08;2.0153798e-07;8.1289008e-08;1.5092007e-07;8.1474541e-08;1.3216071e-07;8.1379004e-08;1.8575491e-07;8.1432877e-08;1.9875165e-07;8.1430065e-08;1.6380193e-07;8.1426453e-08;1.8365633e-07;8.1683368e-08;2.3703393e-07;8.1572383e-08;2.1852186e-07;
8.4332564e-08;8.8907458e-08;8.443616e-08;9.6649137e-08;8.4231623e-08;8.8980201e-08;8.4145498e-08;1.2709387e-07;8.4351936e-08;1.1587362e-07;8.433868e-08;1.2689003e-07;8.433166e-08;1.053069e-07;8.4332411e-08;1.0000739e-07;8.4337428e-08;1.7958333e-08;8.4332383e-08;8.0826077e-08;8.4347454e-08;1.2111123e-07;8.4156964e-08;1.4827382e-07;8.4499606e-08;1.2912077e-07;8.3994605e-08;8.2274018e-08;8.4122713e-08;2.0554677e-07;8.4192187e-08;1.5382354e-07;8.4384346e-08;1.3218314e-07;8.4285397e-08;1.8687323e-07;8.4341195e-08;1.9893405e-07;8.4338281e-08;1.6513696e-07;8.433454e-08;1.8438514e-07;8.4600632e-08;2.3811403e-07;8.4485682e-08;2.1574635e-07;
8.7240583e-08;9.0824531e-08;8.7347752e-08;9.4292025e-08;8.7136161e-08;9.0714995e-08;8.7047066e-08;1.2772498e-07;8.7260623e-08;1.1433194e-07;8.7246911e-08;1.2718179e-07;8.7239648e-08;1.080825e-07;8.7240425e-08;1.0052317e-07;8.7245615e-08;2.2051433e-08;8.7240396e-08;8.4538083e-08;8.7255987e-08;1.213647e-07;8.7058928e-08;1.4627954e-07;8.7413386e-08;1.2621202e-07;8.689097e-08;8.6006103e-08;8.7023496e-08;2.0843804e-07;8.7095366e-08;1.5972423e-07;8.7294151e-08;1.3240806e-07;8.719179e-08;1.8820687e-07;8.7249512e-08;1.9914028e-07;8.7246498e-08;1.6583119e-07;8.7242628e-08;1.8337373e-07;8.7517895e-08;2.3812256e-07;8.7398981e-08;2.1295813e-07;
